ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
San Juan Island NHP,SAJH,National Historical Park,Pacific West ,WA,2022,11,"17,319","6,084","17,319","6,084",0,0,0,0,0,0,0,San Juan Island NHP,SAJH,National Historical Park,Pacific West ,WA,2022,"700,325","74,023","1,212,269","18,508",0,0,0,0,0,0,0
San Juan Island NHP,SAJH,National Historical Park,Pacific West ,WA,2022,12,"28,768","6,287","28,768","6,287",0,0,0,0,0,0,0,San Juan Island NHP,SAJH,National Historical Park,Pacific West ,WA,2022,"700,325","74,023","1,212,269","18,508",0,0,0,0,0,0,0
San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,1,"54,655",0,"103,092",0,0,0,0,0,0,0,0,San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,"1,027,264",0,"1,949,205",0,0,0,0,0,0,0,0
San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,2,"80,147",0,"149,692",0,0,0,0,0,0,0,0,San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,"1,027,264",0,"1,949,205",0,0,0,0,0,0,0,0
San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,3,"110,615",0,"204,259",0,0,0,0,0,0,0,0,San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,"1,027,264",0,"1,949,205",0,0,0,0,0,0,0,0
San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,4,"94,304",0,"173,334",0,0,0,0,0,0,0,0,San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,"1,027,264",0,"1,949,205",0,0,0,0,0,0,0,0
San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,5,"89,034",0,"173,378",0,0,0,0,0,0,0,0,San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,"1,027,264",0,"1,949,205",0,0,0,0,0,0,0,0
San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,6,"96,790",0,"188,427",0,0,0,0,0,0,0,0,San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,"1,027,264",0,"1,949,205",0,0,0,0,0,0,0,0
San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,7,"109,369",0,"212,276",0,0,0,0,0,0,0,0,San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,"1,027,264",0,"1,949,205",0,0,0,0,0,0,0,0
San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,8,"97,976",0,"191,592",0,0,0,0,0,0,0,0,San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,"1,027,264",0,"1,949,205",0,0,0,0,0,0,0,0
San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,9,"40,152",0,"79,731",0,0,0,0,0,0,0,0,San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,"1,027,264",0,"1,949,205",0,0,0,0,0,0,0,0
San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,10,"57,364",0,"109,707",0,0,0,0,0,0,0,0,San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,"1,027,264",0,"1,949,205",0,0,0,0,0,0,0,0
San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,11,"73,304",0,"137,473",0,0,0,0,0,0,0,0,San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,"1,027,264",0,"1,949,205",0,0,0,0,0,0,0,0
San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,12,"123,554",0,"226,244",0,0,0,0,0,0,0,0,San Juan NHS,SAJU,National Historic Site,Southeast ,PR,2022,"1,027,264",0,"1,949,205",0,0,0,0,0,0,0,0
Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,1,128,0,255,0,0,0,0,0,0,0,0,Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,"4,772",0,"9,543",0,0,0,0,0,0,0,0
Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,2,198,0,396,0,0,0,0,0,0,0,0,Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,"4,772",0,"9,543",0,0,0,0,0,0,0,0
Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,3,288,0,576,0,0,0,0,0,0,0,0,Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,"4,772",0,"9,543",0,0,0,0,0,0,0,0
Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,4,441,0,882,0,0,0,0,0,0,0,0,Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,"4,772",0,"9,543",0,0,0,0,0,0,0,0
Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,5,640,0,"1,280",0,0,0,0,0,0,0,0,Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,"4,772",0,"9,543",0,0,0,0,0,0,0,0
Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,6,644,0,"1,288",0,0,0,0,0,0,0,0,Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,"4,772",0,"9,543",0,0,0,0,0,0,0,0
Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,7,496,0,992,0,0,0,0,0,0,0,0,Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,"4,772",0,"9,543",0,0,0,0,0,0,0,0
Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,8,415,0,830,0,0,0,0,0,0,0,0,Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,"4,772",0,"9,543",0,0,0,0,0,0,0,0
Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,9,487,0,974,0,0,0,0,0,0,0,0,Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,"4,772",0,"9,543",0,0,0,0,0,0,0,0
Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,10,644,0,"1,288",0,0,0,0,0,0,0,0,Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,"4,772",0,"9,543",0,0,0,0,0,0,0,0
Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,11,245,0,490,0,0,0,0,0,0,0,0,Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,"4,772",0,"9,543",0,0,0,0,0,0,0,0
Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,12,146,0,292,0,0,0,0,0,0,0,0,Sand Creek Massacre NHS,SAND,National Historic Site,Intermountain ,CO,2022,"4,772",0,"9,543",0,0,0,0,0,0,0,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,1,"73,078","7,335","143,356","7,335",0,0,0,0,0,0,0,Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,"795,217","94,346","1,474,343","47,715",0,0,0,0,0,0,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,2,"71,688","8,055","137,487","8,055",0,0,0,0,0,0,0,Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,"795,217","94,346","1,474,343","47,715",0,0,0,0,0,0,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,3,"76,134","9,390","142,721","9,390",0,0,0,0,0,0,0,Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,"795,217","94,346","1,474,343","47,715",0,0,0,0,0,0,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,4,"72,916","7,737","135,240","7,737",0,0,0,0,0,0,0,Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,"795,217","94,346","1,474,343","47,715",0,0,0,0,0,0,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,5,"82,842","9,347","148,882","9,347",0,0,0,0,0,0,0,Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,"795,217","94,346","1,474,343","47,715",0,0,0,0,0,0,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,6,"55,298","7,335","103,099","7,335",0,0,0,0,0,0,0,Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,"795,217","94,346","1,474,343","47,715",0,0,0,0,0,0,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,7,"61,599","6,289","119,729","6,289",0,0,0,0,0,0,0,Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,"795,217","94,346","1,474,343","47,715",0,0,0,0,0,0,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,8,"70,109","8,178","121,338","8,178",0,0,0,0,0,0,0,Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,"795,217","94,346","1,474,343","47,715",0,0,0,0,0,0,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,9,"48,830","8,373","92,163","8,373",0,0,0,0,0,0,0,Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,"795,217","94,346","1,474,343","47,715",0,0,0,0,0,0,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,10,"64,965","8,140","112,024","8,140",0,0,0,0,0,0,0,Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,"795,217","94,346","1,474,343","47,715",0,0,0,0,0,0,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,11,"60,648","7,737","112,072","7,737",0,0,0,0,0,0,0,Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,"795,217","94,346","1,474,343","47,715",0,0,0,0,0,0,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,12,"57,110","6,430","106,232","6,430",0,0,0,0,0,0,0,Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,CA,2022,"795,217","94,346","1,474,343","47,715",0,0,0,0,0,0,0
Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,1,376,"8,128",888,"8,128",0,0,0,0,0,0,0,Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,"70,742","88,323","174,476","7,065",0,0,0,0,0,0,0
Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,2,620,"5,627","1,612","5,627",0,0,0,0,0,0,0,Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,"70,742","88,323","174,476","7,065",0,0,0,0,0,0,0
Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,3,"1,622","8,002","3,834","8,002",0,0,0,0,0,0,0,Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,"70,742","88,323","174,476","7,065",0,0,0,0,0,0,0
Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,4,"3,088","8,102","6,008","8,102",0,0,0,0,0,0,0,Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,"70,742","88,323","174,476","7,065",0,0,0,0,0,0,0
Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,5,"4,105","10,377","10,436","10,377",0,0,0,0,0,0,0,Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,"70,742","88,323","174,476","7,065",0,0,0,0,0,0,0
Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,6,"10,588","7,643","27,010","7,643",0,0,0,0,0,0,0,Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,"70,742","88,323","174,476","7,065",0,0,0,0,0,0,0
Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,7,"18,024","3,853","42,345","3,853",0,0,0,0,0,0,0,Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,"70,742","88,323","174,476","7,065",0,0,0,0,0,0,0
Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,8,"12,330","6,608","27,732","6,608",0,0,0,0,0,0,0,Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,"70,742","88,323","174,476","7,065",0,0,0,0,0,0,0
Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,9,"8,112","7,657","22,420","7,657",0,0,0,0,0,0,0,Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,"70,742","88,323","174,476","7,065",0,0,0,0,0,0,0
Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,10,"6,605","8,277","20,186","8,277",0,0,0,0,0,0,0,Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,"70,742","88,323","174,476","7,065",0,0,0,0,0,0,0
Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,11,"3,410","7,477","7,668","7,477",0,0,0,0,0,0,0,Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,"70,742","88,323","174,476","7,065",0,0,0,0,0,0,0
Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,12,"1,862","6,572","4,337","6,572",0,0,0,0,0,0,0,Saratoga NHP,SARA,National Historical Park,Northeast ,NY,2022,"70,742","88,323","174,476","7,065",0,0,0,0,0,0,0
Saugus Iron Works NHS,SAIR,National Historic Site,Northeast ,MA,2022,1,651,105,976,105,0,0,0,0,0,0,0,Saugus Iron Works NHS,SAIR,National Historic Site,Northeast ,MA,2022,"27,478","15,052","41,219","1,505",0,0,0,0,0,0,0
Saugus Iron Works NHS,SAIR,National Historic Site,Northeast ,MA,2022,2,444,195,667,195,0,0,0,0,0,0,0,Saugus Iron Works NHS,SAIR,National Historic Site,Northeast ,MA,2022,"27,478","15,052","41,219","1,505",0,0,0,0,0,0,0
Saugus Iron Works NHS,SAIR,National Historic Site,Northeast ,MA,2022,3,573,150,860,150,0,0,0,0,0,0,0,Saugus Iron Works NHS,SAIR,National Historic Site,Northeast ,MA,2022,"27,478","15,052","41,219","1,505",0,0,0,0,0,0,0
Saugus Iron Works NHS,SAIR,National Historic Site,Northeast ,MA,2022,4,"1,946",655,"2,919",655,0,0,0,0,0,0,0,Saugus Iron Works NHS,SAIR,National Historic Site,Northeast ,MA,2022,"27,478","15,052","41,219","1,505",0,0,0,0,0,0,0
Saugus Iron Works NHS,SAIR,National Historic Site,Northeast ,MA,2022,5,"3,212","1,203","4,817","1,203",0,0,0,0,0,0,0,Saugus Iron Works NHS,SAIR,National Historic Site,Northeast ,MA,2022,"27,478","15,052","41,219","1,505",0,0,0,0,0,0,0
Saugus Iron Works NHS,SAIR,National Historic Site,Northeast ,MA,2022,6,"2,624","1,302","3,936","1,302",0,0,0,0,0,0,0,Saugus Iron Works NHS,SAIR,National Historic Site,Northeast ,MA,2022,"27,478","15,052","41,219","1,505",0,0,0,0,0,0,0
Saugus Iron Works NHS,SAIR,National Historic Site,Northeast ,MA,2022,7,"3,696","2,117","5,545","2,117",0,0,0,0,0,0,0,Saugus Iron Works NHS,SAIR,National Historic Site,Northeast ,MA,2022,"27,478","15,052","41,219","1,505",0,0,0,0,0,0,0
